TRIP_ID,POLYLINE,label
6105,"[[120.765142449622, 29.10349051666685], [120.7656800556826, 29.10883103106079], [120.7662339117432, 29.114345180682008], [120.76692784545531, 29.121209614772912], [120.7677399704553, 29.129215820454736], [120.76864678863716, 29.138127415530484], [120.76957453863714, 29.147230541288064], [120.77056464090988, 29.156919559091097], [120.7715623613644, 29.166669963257764], [120.77259064545534, 29.176686285985035], [120.77354247500078, 29.1859361746214], [120.77451656590986, 29.195344011363822], [120.77558325530384, 29.20562100037897], [120.77667108863712, 29.216069737500185], [120.77777036439473, 29.22660343219716], [120.77887095151593, 29.237131981060795], [120.77996351212198, 29.247562271591097], [120.7810479060614, 29.25791575340928], [120.78200149697048, 29.26699348446989], [120.78286346856142, 29.275176105682007], [120.78372927159168, 29.28338623446989], [120.78458611060684, 29.291503007575947], [120.78557075454624, 29.30084925075777], [120.78653159734928, 29.309983374621403], [120.78747469962198, 29.318966202272915], [120.78838214659169, 29.3276430401517], [120.78926276401594, 29.336066095833523], [120.79012760871292, 29.344372642424435], [120.79100946704622, 29.35288459204564], [120.79184481931895, 29.36099142007594], [120.79256502197047, 29.36842994356079], [120.79322646894018, 29.37553156250019], [120.793900787122, 29.38276053181837], [120.79443198598564, 29.390010648863825], [120.79518737992504, 29.39933887083352], [120.79621560340983, 29.410459184848676], [120.79726858825836, 29.42273551931837], [120.7987574481068, 29.436591632197157], [120.80078948598565, 29.452343173863827], [120.80333422840988, 29.4691123621214], [120.8063927643947, 29.486506506060792], [120.80997667159168, 29.50436027840928], [120.81399198295532, 29.52166374469716], [120.8179467897735, 29.538057935227467], [120.82232628219774, 29.55349975189413], [120.8271346117432, 29.567505717424435], [120.83243170265226, 29.580491230303224], [120.83814420644016, 29.591813960227466], [120.84393671477352, 29.601024902651705], [120.85035462007652, 29.60825759166686], [120.85690337197047, 29.61432207954565], [120.86393057083411, 29.61979915227291], [120.87132064280382, 29.62509090833353], [120.87930087954622, 29.631517092045648], [120.88712961060683, 29.63740335530322], [120.89538202537956, 29.6431654215911], [120.90415331250078, 29.64927524318201], [120.91364931325832, 29.655485228409283], [120.92357187007654, 29.66165434318201], [120.93362741553108, 29.66765704318201], [120.94287915795532, 29.673011965151705], [120.95162238598564, 29.67795473068201], [120.95980701022803, 29.682533967045643], [120.9677349685614, 29.68709258446989], [120.976087124622, 29.691846226894125], [120.98475311894016, 29.69675025833353], [120.9936286303038, 29.70176583901534], [121.00261211894016, 29.706859392045644], [121.01205120606136, 29.71225724886383], [121.0209988992432, 29.717370629545645], [121.03053724394016, 29.722816744697163], [121.04018867007652, 29.728323141288072], [121.049302874622, 29.733517134848675], [121.05821364734928, 29.73858958106079], [121.0674661056826, 29.743855968939584], [121.07707724015228, 29.749327959469888], [121.08661842651593, 29.754761483712308], [121.09564855075836, 29.759903966666865], [121.1039734958341, 29.764645503030497], [121.11137922310688, 29.768865516666857], [121.11835604318262, 29.772843710227463], [121.12549008030382, 29.776915577272923], [121.1327796750008, 29.78107995265171], [121.14049525075836, 29.78548787727292], [121.1485144488644, 29.79007222045473], [121.1564707272735, 29.79462370113656], [121.16493603409168, 29.79947085151535], [121.1737525681826, 29.80452300378807], [121.18253887878866, 29.8095593215911], [121.1920122803038, 29.81498741893959], [121.20145581439472, 29.82039885984868], [121.21057691666743, 29.82562505378807], [121.21952238636445, 29.83072389583352], [121.2283346553038, 29.835737945075948], [121.23694539015229, 29.840610816666857], [121.24500720075834, 29.84520028787897], [121.25291246666744, 29.84973977348504], [121.26041903863717, 29.85409998977291], [121.26698382840988, 29.857760190909293], [121.27292435113716, 29.861063703030496], [121.27888329810682, 29.864475828409283], [121.2843752867432, 29.86780135075776], [121.28939440340989, 29.871106172727465], [121.29466560795532, 29.874862511742617], [121.2997080587129, 29.87863571098504], [121.3056605587129, 29.8834384280305], [121.31173500113717, 29.88858915492443], [121.31812649356137, 29.89450659204564], [121.32508630416744, 29.901297262878973], [121.33213776628868, 29.908637495833524], [121.3390842776523, 29.916309359469885], [121.34599311666749, 29.92451289242443], [121.35312027575836, 29.933234821212302], [121.3597511401523, 29.94156395681837], [121.36620680681897, 29.94976713333352], [121.37208590151592, 29.95754211325777], [121.37728746136442, 29.964769200378985], [121.38170204166744, 29.97130407196989], [121.38591915606138, 29.97774194318201], [121.38962179242505, 29.983646965909283], [121.39334023181895, 29.989786899242617], [121.39703751969776, 29.996014328030498], [121.40103644469777, 30.00274207424261], [121.40529390227351, 30.009785476515347], [121.40993712386442, 30.01720378446989], [121.41458970719772, 30.024614096212314], [121.41952796553107, 30.032467646212314], [121.4242461625008, 30.039963215151708], [121.4290393708341, 30.04757849696989], [121.43388753295534, 30.055285143939585], [121.43865477083412, 30.06287447348504], [121.4433559242432, 30.070365906439587], [121.44777811363716, 30.077418593182013], [121.45220562803108, 30.08448565984868], [121.45656724166746, 30.091452880303223], [121.46083784772806, 30.09827873674262], [121.46446157500075, 30.10408683977292], [121.46774785757655, 30.10936311590928], [121.4708563613644, 30.114356144318368], [121.4752153840917, 30.12132555227292], [121.48036286894018, 30.129537516288075], [121.4859975401523, 30.13851646818201], [121.49192448144018, 30.14794961325777], [121.49796751553107, 30.15755513712141], [121.50403649280383, 30.16720052840928], [121.51034481477352, 30.177216721212314], [121.516726754925, 30.18733639621232], [121.52344219810684, 30.197974631818376], [121.53019416401594, 30.208657554545645], [121.53672278219771, 30.218980351894132], [121.5435148625008, 30.229704774242617], [121.55012268257651, 30.24011835075777], [121.5563575803038, 30.249924732954742], [121.5620325348493, 30.25882978560625], [121.56677170454626, 30.26624727727292], [121.57065596022804, 30.2722997625002], [121.574312804925, 30.27797989242444], [121.57819366174324, 30.28399627992444], [121.58268230113715, 30.290958785606257], [121.58670892234927, 30.297185702651717], [121.59032904734929, 30.302763404545644], [121.5938942708341, 30.308254112121407], [121.59729347348564, 30.313487590151716], [121.60034146287956, 30.318171204166863], [121.60373648106138, 30.32340138219716], [121.60719444697048, 30.3287363060608], [121.61059265075836, 30.333968474621404], [121.61398511666746, 30.33920023977292], [121.61742056363714, 30.344521260606253], [121.62119764318258, 30.35040425719717], [121.6251081242432, 30.356539498863835], [121.62914977007657, 30.3629294905305], [121.6331423685614, 30.369286307197164], [121.63747311477348, 30.376255664394137], [121.6423246155311, 30.384107921969893], [121.64744317424322, 30.392440318560805], [121.65278082954626, 30.401155340909284], [121.65821457954624, 30.41007084621232], [121.66337874810684, 30.418584847727477], [121.6685959147735, 30.42719850719717], [121.67368393750078, 30.435615354924437], [121.678538537122, 30.443654038257776], [121.68324126060682, 30.451438690151704], [121.6879560560614, 30.459217004545646], [121.69190807197046, 30.465664509091106], [121.6952111780311, 30.471002812121416], [121.6981499962129, 30.47574510340929], [121.70081187878866, 30.480019357954745], [121.70383662878868, 30.48499635833353], [121.70715527348564, 30.490571853030502], [121.7105348000008, 30.49620875833353], [121.71411935984928, 30.50228926212141], [121.71813690151592, 30.509148625000204], [121.72244543939472, 30.51680760454565], [121.72692458333412, 30.525058122348685], [121.73146154166749, 30.53369566477293], [121.73603339469776, 30.542561697727468], [121.7404540462129, 30.55147118181838], [121.74484555378864, 30.56058638636383], [121.7489548530311, 30.56936043484868], [121.75281422613716, 30.57794141742444], [121.75625837575838, 30.585853479166865], [121.75907674318258, 30.59283677575777], [121.76105226969774, 30.59840166401535], [121.76284453939472, 30.603841299621408], [121.7645501719705, 30.60923528636384], [121.76621052045532, 30.61446392272747], [121.76819788030382, 30.62027180871232], [121.7700255431826, 30.62572439583353], [121.77155835303108, 30.630410154545658], [121.7731764590917, 30.63531628371232], [121.77483275530382, 30.64031345833353], [121.77668265681898, 30.64581377272747], [121.77827737272806, 30.650550705303225], [121.7797361965917, 30.654882014015342], [121.78112970984924, 30.65902049128808], [121.78302065984926, 30.66464357121232], [121.78523247045533, 30.67122666136384], [121.78752481628864, 30.67806369772747], [121.79002358144017, 30.685513595454747], [121.79256239772803, 30.693083227272925], [121.79542612500076, 30.701598155682017], [121.79846586742502, 30.71062067234868], [121.80158639394018, 30.71986929090929], [121.80468835151594, 30.729048746212317], [121.8076048875008, 30.737664339772923], [121.81054363295532, 30.74634045681838], [121.8133819215917, 30.75471365378808], [121.81604811098563, 30.762572796591108], [121.81861287613717, 30.77013075454565], [121.82093478522803, 30.776959349242617], [121.82271092537958, 30.782161474242624], [121.82401834204624, 30.7859654405305], [121.82532400113716, 30.789772750378983], [121.82698449621292, 30.794609178030505], [121.829196649622, 30.801084483712327], [121.83158510037958, 30.808098900378987], [121.83409683144016, 30.81551357992444], [121.83689906894014, 30.823823785985045], [121.83996262954624, 30.83295678977292], [121.84330762954625, 30.84292235833353], [121.84696226590988, 30.85388681704565], [121.85076973181896, 30.865392897348688], [121.85474000833412, 30.87747892159112], [121.85871473181896, 30.8896753905305], [121.86273198295534, 30.902096109091108], [121.86658065037956, 30.914108490530506], [121.87010567992505, 30.925211126894144], [121.8732851306826, 30.93540046060626], [121.87600749431896, 30.944321063636565], [121.87807453030383, 30.95128338181838], [121.87987306060684, 30.957492445454747], [121.88149068106138, 30.96319628977293], [121.88301204166748, 30.968613706818385], [121.88443490757652, 30.97386124810626], [121.88570986590987, 30.978715723106266], [121.88689177500076, 30.98333675265172], [121.88801225227353, 30.98779597272748], [121.88911353257654, 30.99219357689413], [121.89020210454622, 30.99648467083353], [121.89150560530383, 31.0014624310608], [121.89280829469776, 31.00643703068201], [121.8940931053038, 31.011339364772923], [121.89518968863716, 31.01551743636384], [121.89621774166746, 31.019425918182016], [121.89721343181895, 31.02320782007596], [121.89824076894018, 31.02704535871232], [121.89938120833412, 31.0312852564396], [121.90057380113714, 31.03573269962141], [121.90181107765228, 31.040386703409293], [121.90322609772808, 31.04578613522747], [121.90478714697048, 31.05183989393959], [121.90652429166748, 31.058451519318385], [121.9085908553038, 31.066419331818384], [121.91084448939472, 31.07488466477293], [121.91320178484926, 31.084058251515355], [121.91553299697048, 31.0935861189396], [121.91773562575835, 31.103184759848688], [121.91971481628865, 31.112571012121418], [121.92145788068262, 31.121749168182017], [121.92283999734929, 31.13027289507596], [121.92379009962198, 31.13786974204566], [121.9242425143947, 31.14426704507596], [121.92447705795536, 31.14992828901536], [121.92436592537956, 31.15502642613657], [121.9239432056826, 31.159640223863835], [121.9232009178038, 31.16376649469717], [121.92227149734926, 31.16723245568202], [121.9210691590917, 31.17051680416688], [121.91965929545532, 31.173731830682016], [121.9181232280311, 31.177007515151715], [121.91655548181896, 31.18049169696989], [121.91510511363714, 31.184453787878983], [121.91355448863712, 31.188688891288077], [121.91195073787958, 31.193163034848684], [121.9102232560614, 31.19793111628808], [121.90839840757656, 31.20292531363657], [121.90659889621293, 31.20781934090929], [121.90471125303108, 31.212914797348688], [121.90276687045534, 31.21813474772748], [121.90083181742504, 31.22330475378808], [121.89882618863712, 31.228647630682016], [121.89682627197048, 31.23396970530324], [121.89481450871288, 31.23933541780323], [121.89283983825835, 31.24460715568202], [121.89094455795532, 31.2496765125002], [121.88916758257656, 31.254441798863848], [121.88739061287956, 31.259224821591115], [121.8858016159099, 31.26350652234868], [121.884325612122, 31.267500832954745], [121.88296266136442, 31.271206826515357], [121.88178533371293, 31.274425963257773], [121.88056056553108, 31.277793043182022], [121.87940622462202, 31.28099033106081], [121.87826278144016, 31.28416685303051], [121.87709784962202, 31.28741897613656], [121.87592945947048, 31.29069240113656], [121.87461650492504, 31.29435949621232], [121.87365160340988, 31.29718613598506], [121.8727944405311, 31.2997576750002], [121.87177496136442, 31.30275400568202], [121.8706587613644, 31.306159053030505], [121.86878530113717, 31.31150162916687], [121.86618635037958, 31.318614005682026], [121.86300024431894, 31.32705016780324], [121.8595825435614, 31.33641371780324], [121.85577893181896, 31.34650559128809], [121.85165109469776, 31.35692064431838], [121.8474489060614, 31.367695415530505], [121.84284898371293, 31.37839210037899], [121.83790628863714, 31.38865049204565], [121.83257212007652, 31.398458502651717], [121.82701543447048, 31.40725977272747], [121.82150497234927, 31.414792226136573], [121.81565834734928, 31.420931226136567], [121.80978043522806, 31.42519131742444], [121.80411257916744, 31.427299458333533], [121.79890323068258, 31.42699617651536], [121.79373643144017, 31.425687739394142], [121.78858377689473, 31.423860007954747], [121.7833968128796, 31.422077347348687], [121.77787905075836, 31.421567751894145], [121.77263513863711, 31.42101529204566], [121.76780804394016, 31.42029550568202], [121.76354166136444, 31.419319900378987], [121.75952305606138, 31.41823306818202], [121.75581096136442, 31.41634208295475], [121.75255666969774, 31.41379121628808], [121.74937898333414, 31.410637786742623], [121.7465783837129, 31.40693369696989], [121.74418352575832, 31.402778571969904], [121.74220010151596, 31.39827619734869], [121.7405281242432, 31.393746043560814], [121.73894684469776, 31.388969352651717], [121.73779487045532, 31.384089136363844], [121.73703863863716, 31.37932754090929], [121.73678390454624, 31.374502571591105], [121.73692544242505, 31.369955215530503], [121.73749528522804, 31.365635325378992], [121.73843050416744, 31.3617126939396], [121.73965150492504, 31.35836470909111], [121.74110660340988, 31.355160273863834], [121.74270500416748, 31.35202439469717], [121.74434302689473, 31.34886566363657], [121.74583747575836, 31.34574854318202], [121.74724085757651, 31.342071110606263], [121.74867447954624, 31.33830927954565], [121.7501165363644, 31.33452010530324], [121.7515453772735, 31.330763434091104], [121.75288540303109, 31.327237990530502], [121.75420649848564, 31.323757523106263], [121.75547144166748, 31.32042182992444], [121.75677724469776, 31.316982512121417], [121.757998342425, 31.313766064394144], [121.75921506287956, 31.31056325719717], [121.76042940151592, 31.30736836287899], [121.7617095863644, 31.303994367045657], [121.76302786666746, 31.30051445719717], [121.76434644431896, 31.29702982575777], [121.76565956931894, 31.293555039772933], [121.76696300416744, 31.29010678939415], [121.76824952310685, 31.28670298030324], [121.769511924622, 31.283363682954747], [121.7707066253796, 31.2802068655305], [121.7718444750008, 31.277206390530505], [121.773050312122, 31.27402756780323], [121.77432831894018, 31.2706586064396], [121.77568007348565, 31.26709493371232], [121.77710388863716, 31.26334041022747], [121.7786369530311, 31.259295765530503], [121.78033736136442, 31.25480886628808], [121.78214570227352, 31.250036899242627], [121.78400230075836, 31.2451354844699], [121.78595615681894, 31.23997812954565], [121.7879095053038, 31.234819941666863], [121.78993847045533, 31.229455954545656], [121.79182641363715, 31.22445737045475], [121.79367273181896, 31.219565376515348], [121.79541997045531, 31.21493314242444], [121.79703929621294, 31.2106423625002], [121.798480887122, 31.206822927272928], [121.79970130757656, 31.20359228977293], [121.80066142878869, 31.201054895833533], [121.8013864250008, 31.19914307916687], [121.802054281819, 31.197382878409297], [121.80256573636444, 31.19603803787899], [121.80293912651594, 31.195060627272927], [121.80319940984928, 31.19438391401535], [121.80337842045532, 31.193921755682016]]",4
